AquaCrop,5.0,(October,2015),-,Output,created,on,(date),:,7/31/2017,at,(time),:,1:57:22,AM

Period,Day1,Month1,Year1,Rain,ETo,GD,CO2,Irri,Infilt,Runoff,Drain,Upflow,E,E/Ex,Tr,Tr/Trx,SaltIn,SaltOut,SaltUp,SaltProf,Cycle,SaltStr,FertStr,TempStr,ExpStr,StoStr,BioMass,Brelative,HI,Yield,WPet,DayN,MonthN,YearN,File
d,m,y,d,mm,mm,°C.day,ppm,mm,mm,mm,mm,mm,mm,%,mm,%,ton/ha,ton/ha,ton/ha,ton/ha,days,%,%,%,%,%,ton/ha,%,%,ton/ha,kg/m3
Day,22,3,2000,0.0,2.6,1.4,369.41,0.0,0.0,0.0,0.0,0.0,2.5,88,0.0,-9,0.000,0.000,0.000,0.000,-9,-0,44,-0,0,0,0.000,-9,-9,-9,-9,22,3,2000,TOMATO2.PRO
Day,23,3,2000,0.0,3.4,3.5,369.41,0.0,0.0,0.0,0.0,0.0,2.5,67,0.0,-9,0.000,0.000,0.000,0.000,-9,-0,44,-0,0,0,0.000,-9,-9,-9,-9,23,3,2000,TOMATO2.PRO
Day,24,3,2000,0.0,2.7,3.9,369.41,0.0,0.0,0.0,0.0,0.0,1.6,53,0.0,-9,0.000,0.000,0.000,0.000,-9,-0,44,-0,0,0,0.000,-9,-9,-9,-9,24,3,2000,TOMATO2.PRO
Day,25,3,2000,0.0,2.7,6.0,369.41,0.0,0.0,0.0,0.0,0.0,1.3,45,0.0,-9,0.000,0.000,0.000,0.000,-9,-0,44,-0,0,0,0.000,-9,-9,-9,-9,25,3,2000,TOMATO2.PRO
Day,26,3,2000,0.6,2.2,8.0,369.41,0.0,0.6,0.0,0.0,0.0,2.2,92,0.0,100,0.000,0.000,0.000,0.000,1,0,44,0,0,0,0.003,100,-9,-9,-9,26,3,2000,TOMATO2.PRO
Day,27,3,2000,0.8,2.1,6.8,369.41,3.0,3.8,0.0,0.0,0.0,2.2,100,0.0,100,0.000,0.000,0.000,0.000,2,0,44,0,0,0,0.003,100,-9,-9,-9,27,3,2000,TOMATO2.PRO
Day,28,3,2000,0.0,2.8,8.6,369.41,0.0,0.0,0.0,0.0,0.0,2.6,94,0.1,100,0.000,0.000,0.000,0.000,3,0,44,0,0,0,0.003,100,-9,-9,-9,28,3,2000,TOMATO2.PRO
Day,29,3,2000,0.0,3.3,8.6,369.41,5.0,5.0,0.0,0.0,0.0,3.2,100,0.1,100,0.000,0.000,0.000,0.000,4,0,44,0,0,0,0.004,100,-9,-9,-9,29,3,2000,TOMATO2.PRO
Day,30,3,2000,0.0,3.0,6.0,369.41,2.0,2.0,0.0,0.0,0.0,3.1,96,0.1,100,0.000,0.000,0.000,0.000,5,0,44,0,0,0,0.004,100,-9,-9,-9,30,3,2000,TOMATO2.PRO
Day,31,3,2000,0.0,3.4,4.3,369.41,4.0,4.0,0.0,0.0,0.0,3.3,100,0.1,100,0.000,0.000,0.000,0.000,6,0,44,0,0,0,0.005,100,-9,-9,-9,31,3,2000,TOMATO2.PRO
Day,1,4,2000,0.0,3.2,6.0,369.41,3.0,3.0,0.0,0.0,0.0,3.3,99,0.1,100,0.000,0.000,0.000,0.000,7,0,44,0,0,0,0.005,100,-9,-9,-9,1,4,2000,TOMATO2.PRO
Day,2,4,2000,0.0,3.5,4.6,369.41,3.0,3.0,0.0,0.0,0.0,3.3,98,0.1,100,0.000,0.000,0.000,0.000,8,0,44,0,0,0,0.006,100,-9,-9,-9,2,4,2000,TOMATO2.PRO
Day,3,4,2000,0.4,1.8,5.5,369.41,4.0,4.4,0.0,0.0,0.0,1.9,100,0.1,100,0.000,0.000,0.000,0.000,9,0,44,0,0,0,0.007,100,-9,-9,-9,3,4,2000,TOMATO2.PRO
Day,4,4,2000,0.0,3.2,10.3,369.41,0.0,0.0,0.0,0.0,0.0,2.9,94,0.1,100,0.000,0.000,0.000,0.000,10,0,44,0,0,0,0.008,100,-9,-9,-9,4,4,2000,TOMATO2.PRO
Day,5,4,2000,0.0,3.2,8.8,369.41,5.0,5.0,0.0,0.0,0.0,3.0,100,0.2,100,0.000,0.000,0.000,0.000,11,0,44,0,0,0,0.009,100,-9,-9,-9,5,4,2000,TOMATO2.PRO
Day,6,4,2000,0.4,2.9,7.8,369.41,2.0,2.4,0.0,0.0,0.0,3.0,98,0.2,100,0.000,0.000,0.000,0.000,12,0,44,0,0,0,0.010,100,-9,-9,-9,6,4,2000,TOMATO2.PRO
Day,7,4,2000,0.2,2.2,2.3,369.41,4.0,4.2,0.0,0.0,0.0,2.3,100,0.1,100,0.000,0.000,0.000,0.000,13,0,44,0,0,0,0.011,100,-9,-9,-9,7,4,2000,TOMATO2.PRO
Day,8,4,2000,0.0,3.0,2.0,369.41,0.0,0.0,0.0,0.0,0.0,2.6,94,0.2,100,0.000,0.000,0.000,0.000,14,0,44,0,0,0,0.012,100,-9,-9,-9,8,4,2000,TOMATO2.PRO
Day,9,4,2000,0.0,2.2,0.8,369.41,6.0,6.0,0.0,0.0,0.0,2.2,100,0.2,100,0.000,0.000,0.000,0.000,15,0,44,0,0,0,0.014,100,-9,-9,-9,9,4,2000,TOMATO2.PRO
Day,10,4,2000,0.8,1.4,3.1,369.41,0.0,0.8,0.0,0.0,0.0,1.4,98,0.1,100,0.000,0.000,0.000,0.000,16,0,44,0,0,0,0.016,100,-9,-9,-9,10,4,2000,TOMATO2.PRO
Day,11,4,2000,0.2,2.8,5.9,369.41,0.0,0.2,0.0,0.0,0.0,2.2,88,0.3,100,0.000,0.000,0.000,0.000,17,0,44,0,0,0,0.018,100,-9,-9,-9,11,4,2000,TOMATO2.PRO
Day,12,4,2000,0.0,3.8,7.3,369.41,4.0,4.0,0.0,0.0,0.0,3.4,100,0.4,100,0.000,0.000,0.000,0.000,18,0,44,0,0,0,0.020,100,-9,-9,-9,12,4,2000,TOMATO2.PRO
Day,13,4,2000,0.0,3.6,10.0,369.41,4.0,4.0,0.0,0.0,0.0,3.4,100,0.5,100,0.000,0.000,0.000,0.000,19,0,44,0,0,0,0.023,100,-9,-9,-9,13,4,2000,TOMATO2.PRO
Day,14,4,2000,0.0,2.9,9.3,369.41,4.0,4.0,0.0,0.0,0.0,2.8,100,0.4,100,0.000,0.000,0.000,0.000,20,0,44,0,0,0,0.025,100,-9,-9,-9,14,4,2000,TOMATO2.PRO
Day,15,4,2000,0.0,3.3,10.8,369.41,3.0,3.0,0.0,0.0,0.0,2.8,100,0.5,100,0.000,0.000,0.000,0.000,21,0,44,0,0,0,0.028,100,-9,-9,-9,15,4,2000,TOMATO2.PRO
Day,16,4,2000,0.0,4.2,10.5,369.41,3.0,3.0,0.0,0.0,0.0,3.4,99,0.7,100,0.000,0.000,0.000,0.000,22,0,44,0,0,0,0.032,100,-9,-9,-9,16,4,2000,TOMATO2.PRO
Day,17,4,2000,0.0,3.9,8.3,369.41,6.0,6.0,0.0,0.0,0.0,3.4,100,0.8,100,0.000,0.000,0.000,0.000,23,0,44,0,0,0,0.036,100,-9,-9,-9,17,4,2000,TOMATO2.PRO
Day,18,4,2000,0.0,2.1,7.5,369.41,2.0,2.0,0.0,0.0,0.0,1.8,100,0.5,100,0.000,0.000,0.000,0.000,24,0,44,0,0,0,0.040,100,-9,-9,-9,18,4,2000,TOMATO2.PRO
Day,19,4,2000,0.0,3.1,9.0,369.41,3.0,3.0,0.0,0.0,0.0,2.4,100,0.8,100,0.000,0.000,0.000,0.000,25,0,44,0,0,0,0.045,100,-9,-9,-9,19,4,2000,TOMATO2.PRO
Day,20,4,2000,0.0,2.7,10.5,369.41,3.0,3.0,0.0,0.0,0.0,2.2,100,0.8,100,0.000,0.000,0.000,0.000,26,0,44,0,0,0,0.050,100,-9,-9,-9,20,4,2000,TOMATO2.PRO
Day,21,4,2000,0.0,3.8,11.6,369.41,3.0,3.0,0.0,0.0,0.0,2.7,100,1.2,100,0.000,0.000,0.000,0.000,27,0,44,0,0,0,0.056,100,-9,-9,-9,21,4,2000,TOMATO2.PRO
Day,22,4,2000,0.0,4.3,12.5,369.41,5.0,5.0,0.0,0.0,0.0,2.9,100,1.5,100,0.000,0.000,0.000,0.000,28,0,44,0,0,0,0.063,100,-9,-9,-9,22,4,2000,TOMATO2.PRO
Day,23,4,2000,0.0,4.9,12.3,369.41,4.0,4.0,0.0,0.0,0.0,3.1,100,1.9,100,0.000,0.000,0.000,0.000,29,0,44,0,0,0,0.070,100,-9,-9,-9,23,4,2000,TOMATO2.PRO
Day,24,4,2000,0.0,3.6,11.9,369.41,6.0,6.0,0.0,0.0,0.0,2.4,100,1.5,100,0.000,0.000,0.000,0.000,30,0,44,0,0,0,0.077,99,-9,-9,-9,24,4,2000,TOMATO2.PRO
Day,25,4,2000,0.0,4.1,7.9,369.41,2.0,2.0,0.0,0.0,0.0,2.4,99,1.9,100,0.000,0.000,0.000,0.000,31,0,44,0,0,0,0.085,99,-9,-9,-9,25,4,2000,TOMATO2.PRO
Day,26,4,2000,0.0,4.8,9.5,369.41,7.0,7.0,0.0,0.0,0.0,2.5,100,2.5,100,0.000,0.000,0.000,0.000,32,0,44,0,0,0,0.094,99,-9,-9,-9,26,4,2000,TOMATO2.PRO
Day,27,4,2000,0.0,4.5,10.6,369.41,3.0,3.0,0.0,0.0,0.0,2.4,100,2.6,100,0.000,0.000,0.000,0.000,33,0,44,0,0,0,0.104,99,-9,-9,-9,27,4,2000,TOMATO2.PRO
Day,28,4,2000,0.0,3.7,12.0,369.41,7.0,7.0,0.0,0.0,0.0,1.8,100,2.3,100,0.000,0.000,0.000,0.000,34,0,44,0,0,0,0.113,99,-9,-9,-9,28,4,2000,TOMATO2.PRO
Day,29,4,2000,0.2,2.9,10.3,369.41,1.0,1.2,0.0,0.0,0.0,1.3,100,1.9,100,0.000,0.000,0.000,0.000,35,0,44,0,0,0,0.120,99,-9,-9,-9,29,4,2000,TOMATO2.PRO
Day,30,4,2000,0.8,2.9,9.4,369.41,5.0,5.8,0.0,0.0,0.0,1.2,100,2.0,100,0.000,0.000,0.000,0.000,36,0,44,0,0,0,0.127,99,-9,-9,-9,30,4,2000,TOMATO2.PRO
Day,1,5,2000,0.2,4.0,9.8,369.41,0.0,0.2,0.0,0.0,0.0,1.2,94,2.9,100,0.000,0.000,0.000,0.000,37,0,44,0,1,0,0.132,99,-9,-9,-9,1,5,2000,TOMATO2.PRO
Day,2,5,2000,0.6,3.5,8.4,369.41,7.0,7.6,0.0,0.0,0.0,1.2,100,2.7,100,0.000,0.000,0.000,0.000,38,0,44,0,1,0,0.137,99,-9,-9,-9,2,5,2000,TOMATO2.PRO
Day,3,5,2000,0.0,3.8,11.0,369.41,0.0,0.0,0.0,0.0,0.0,1.2,100,3.0,100,0.000,0.000,0.000,0.000,39,0,44,0,1,0,0.141,99,-9,-9,-9,3,5,2000,TOMATO2.PRO
Day,4,5,2000,0.0,4.8,11.9,369.41,7.0,7.0,0.0,0.0,0.0,1.3,100,3.8,100,0.000,0.000,0.000,0.000,40,0,44,0,1,0,0.144,99,-9,-9,-9,4,5,2000,TOMATO2.PRO
Day,5,5,2000,0.0,3.5,11.5,369.41,1.0,1.0,0.0,0.0,0.0,1.0,100,2.9,100,0.000,0.000,0.000,0.000,41,0,44,0,1,0,0.147,99,-9,-9,-9,5,5,2000,TOMATO2.PRO
Day,6,5,2000,0.0,4.5,12.5,369.41,6.0,6.0,0.0,0.0,0.0,1.1,100,3.7,100,0.000,0.000,0.000,0.000,42,0,44,0,1,0,0.149,99,-9,-9,-9,6,5,2000,TOMATO2.PRO
Day,7,5,2000,0.2,4.2,12.1,369.41,2.0,2.2,0.0,0.0,0.0,1.1,100,3.5,100,0.000,0.000,0.000,0.000,43,0,44,0,1,0,0.152,99,-9,-9,-9,7,5,2000,TOMATO2.PRO
Day,8,5,2000,0.8,4.8,15.3,369.41,4.0,4.8,0.0,0.0,0.0,1.1,100,4.1,100,0.000,0.000,0.000,0.000,44,0,44,0,2,0,0.153,99,-9,-9,-9,8,5,2000,TOMATO2.PRO
Day,9,5,2000,0.2,3.9,13.1,369.41,2.0,2.2,0.0,0.0,0.0,0.9,100,3.4,100,0.000,0.000,0.000,0.000,45,0,44,0,2,0,0.155,99,-9,-9,-9,9,5,2000,TOMATO2.PRO
Day,10,5,2000,0.0,4.6,14.8,369.41,5.0,5.0,0.0,0.0,0.0,1.0,100,4.0,100,0.000,0.000,0.000,0.000,46,0,44,0,2,0,0.157,99,-9,-9,-9,10,5,2000,TOMATO2.PRO
Day,11,5,2000,0.0,4.7,14.5,369.41,2.0,2.0,0.0,0.0,0.0,1.0,100,4.1,100,0.000,0.000,0.000,0.000,47,0,44,0,2,0,0.158,99,-9,-9,-9,11,5,2000,TOMATO2.PRO
Day,12,5,2000,0.0,5.2,15.0,369.41,5.0,5.0,0.0,0.0,0.0,1.0,100,4.6,100,0.000,0.000,0.000,0.000,48,0,44,0,3,0,0.159,99,-9,-9,-9,12,5,2000,TOMATO2.PRO
Day,13,5,2000,0.0,4.8,14.5,369.41,2.0,2.0,0.0,0.0,0.0,1.0,100,4.3,100,0.000,0.000,0.000,0.000,49,0,44,0,3,0,0.160,99,-9,-9,-9,13,5,2000,TOMATO2.PRO
Day,14,5,2000,0.0,4.1,14.4,369.41,5.0,5.0,0.0,0.0,0.0,0.9,100,3.7,100,0.000,0.000,0.000,0.000,50,0,44,0,4,0,0.161,99,-9,-9,-9,14,5,2000,TOMATO2.PRO
Day,15,5,2000,0.0,3.4,12.6,369.41,2.0,2.0,0.0,0.0,0.0,0.7,100,3.1,100,0.000,0.000,0.000,0.000,51,0,44,0,4,0,0.161,99,-9,-9,-9,15,5,2000,TOMATO2.PRO
Day,16,5,2000,0.0,5.5,13.0,369.41,5.0,5.0,0.0,0.0,0.0,1.0,100,5.0,100,0.000,0.000,0.000,0.000,52,0,44,0,4,0,0.162,99,-9,-9,-9,16,5,2000,TOMATO2.PRO
Day,17,5,2000,0.0,5.9,12.5,369.41,2.0,2.0,0.0,0.0,0.0,1.0,100,5.3,100,0.000,0.000,0.000,0.000,53,0,44,0,5,0,0.163,99,-9,-9,-9,17,5,2000,TOMATO2.PRO
Day,18,5,2000,0.0,5.5,13.5,369.41,5.0,5.0,0.0,0.0,0.0,1.0,100,5.0,100,0.000,0.000,0.000,0.000,54,0,44,0,6,0,0.163,99,-9,-9,-9,18,5,2000,TOMATO2.PRO
Day,19,5,2000,0.0,5.2,15.9,369.41,3.0,3.0,0.0,0.0,0.0,1.0,100,4.7,100,0.000,0.000,0.000,0.000,55,0,44,0,6,0,0.163,99,-9,-9,-9,19,5,2000,TOMATO2.PRO
Day,20,5,2000,0.0,5.1,13.8,369.41,4.0,4.0,0.0,0.0,0.0,1.0,100,4.6,100,0.000,0.000,0.000,0.000,56,0,44,0,7,0,0.164,99,-9,-9,-9,20,5,2000,TOMATO2.PRO
Day,21,5,2000,0.0,5.6,13.3,369.41,3.0,3.0,0.0,0.0,0.0,1.0,100,5.1,100,0.000,0.000,0.000,0.000,57,0,44,0,8,0,0.164,99,-9,-9,-9,21,5,2000,TOMATO2.PRO
Day,22,5,2000,0.0,3.9,15.5,369.41,4.0,4.0,0.0,0.0,0.0,0.7,100,3.6,100,0.000,0.000,0.000,0.000,58,0,44,0,8,0,0.164,99,-9,-9,-9,22,5,2000,TOMATO2.PRO
Day,23,5,2000,0.0,3.8,14.8,369.41,3.0,3.0,0.0,0.0,0.0,0.7,100,3.5,100,0.000,0.000,0.000,0.000,59,0,44,0,9,0,0.165,99,-9,-9,-9,23,5,2000,TOMATO2.PRO
Day,24,5,2000,0.0,4.9,14.3,369.41,4.0,4.0,0.0,0.0,0.0,0.8,100,4.5,100,0.000,0.000,0.000,0.000,60,0,44,0,10,0,0.165,99,-9,-9,-9,24,5,2000,TOMATO2.PRO
Day,25,5,2000,0.0,5.4,13.5,369.41,2.0,2.0,0.0,0.0,0.0,0.9,100,4.8,98,0.000,0.000,0.000,0.000,61,0,44,0,11,0,0.161,96,-9,-9,-9,25,5,2000,TOMATO2.PRO
Day,26,5,2000,0.0,5.5,13.0,369.41,5.0,5.0,0.0,0.0,0.0,0.9,100,4.9,97,0.000,0.000,0.000,0.000,62,0,44,0,12,0,0.159,95,-9,-9,-9,26,5,2000,TOMATO2.PRO
Day,27,5,2000,0.0,5.6,13.6,369.41,2.0,2.0,0.0,0.0,0.0,0.9,100,4.7,92,0.000,0.000,0.000,0.000,63,0,44,0,13,0,0.152,91,-9,-9,-9,27,5,2000,TOMATO2.PRO
Day,28,5,2000,0.6,5.0,14.5,369.41,5.0,5.6,0.0,0.0,0.0,0.9,100,4.4,96,0.000,0.000,0.000,0.000,64,0,44,0,14,0,0.158,94,-9,-9,-9,28,5,2000,TOMATO2.PRO
Day,29,5,2000,0.0,5.4,15.5,369.41,1.0,1.0,0.0,0.0,0.0,0.9,99,4.4,89,0.000,0.000,0.000,0.000,65,0,44,0,15,0,0.147,88,-9,-9,-9,29,5,2000,TOMATO2.PRO
Day,30,5,2000,0.0,4.6,16.5,369.41,6.0,6.0,0.0,0.0,0.0,0.8,100,4.0,94,0.000,0.000,0.000,0.000,66,0,44,0,16,1,0.155,93,-9,-9,-9,30,5,2000,TOMATO2.PRO
Day,31,5,2000,0.0,5.0,15.0,369.41,1.0,1.0,0.0,0.0,0.0,0.8,100,4.0,88,0.000,0.000,0.000,0.000,67,0,44,0,18,1,0.145,87,-9,-9,-9,31,5,2000,TOMATO2.PRO
Day,1,6,2000,0.0,5.3,14.9,369.41,6.0,6.0,0.0,0.0,0.0,0.9,100,4.3,88,0.000,0.000,0.000,0.000,68,0,44,0,19,1,0.144,86,-9,-9,-9,1,6,2000,TOMATO2.PRO
Day,2,6,2000,0.0,5.5,14.5,369.41,1.0,1.0,0.0,0.0,0.0,0.9,100,4.2,83,0.000,0.000,0.000,0.000,69,0,44,0,20,1,0.136,81,-9,-9,-9,2,6,2000,TOMATO2.PRO
Day,3,6,2000,0.0,6.1,13.3,369.41,5.0,5.0,0.0,0.0,0.0,1.0,100,4.4,80,0.000,0.000,0.000,0.000,70,0,44,0,21,1,0.131,78,-9,-9,-9,3,6,2000,TOMATO2.PRO
Day,4,6,2000,0.0,6.5,13.4,369.41,3.0,3.0,0.0,0.0,0.0,1.1,100,4.5,76,0.000,0.000,0.000,0.000,71,0,44,0,22,2,0.124,74,-9,-9,-9,4,6,2000,TOMATO2.PRO
Day,5,6,2000,0.0,6.7,14.4,369.41,4.0,4.0,0.0,0.0,0.0,1.1,100,4.5,74,0.000,0.000,0.000,0.000,72,0,44,0,23,2,0.121,72,-9,-9,-9,5,6,2000,TOMATO2.PRO
Day,6,6,2000,0.0,6.7,15.0,369.41,4.0,4.0,0.0,0.0,0.0,1.1,100,4.4,72,0.000,0.000,0.000,0.000,73,0,44,0,24,2,0.118,71,-9,-9,-9,6,6,2000,TOMATO2.PRO
Day,7,6,2000,0.4,5.6,15.5,369.41,3.0,3.4,0.0,0.0,0.0,1.0,100,3.8,75,0.000,0.000,0.000,0.000,74,0,44,0,25,3,0.122,73,-9,-9,-9,7,6,2000,TOMATO2.PRO
Day,8,6,2000,0.0,5.5,17.0,369.41,3.0,3.0,0.0,0.0,0.0,1.0,100,3.7,73,0.000,0.000,0.000,0.000,75,0,44,0,26,3,0.120,72,-9,-9,-9,8,6,2000,TOMATO2.PRO
Day,9,6,2000,0.0,5.4,15.5,369.41,4.0,4.0,0.0,0.0,0.0,1.0,100,3.6,73,0.000,0.000,0.000,0.000,76,0,44,0,27,3,0.119,72,-9,-9,-9,9,6,2000,TOMATO2.PRO
Day,10,6,2000,0.0,5.7,15.0,369.41,4.0,4.0,0.0,0.0,0.0,1.0,100,3.7,71,0.000,0.000,0.000,0.000,77,0,44,0,28,4,0.116,70,-9,-9,-9,10,6,2000,TOMATO2.PRO
Day,11,6,2000,0.0,5.4,15.6,369.41,3.0,3.0,0.0,0.0,0.0,1.0,100,3.5,71,0.000,0.000,0.000,0.000,78,0,44,0,29,4,0.116,69,-9,-9,-9,11,6,2000,TOMATO2.PRO
Day,12,6,2000,0.0,5.9,15.3,369.41,4.0,4.0,0.0,0.0,0.0,1.0,100,3.7,69,0.000,0.000,0.000,0.000,79,0,44,0,30,4,0.112,67,-9,-9,-9,12,6,2000,TOMATO2.PRO
Day,13,6,2000,0.0,5.9,16.5,369.41,3.0,3.0,0.0,0.0,0.0,1.0,100,3.6,67,0.000,0.000,0.000,0.000,80,0,44,0,31,5,0.109,65,-9,-9,-9,13,6,2000,TOMATO2.PRO
Day,14,6,2000,0.0,4.6,17.4,369.41,4.0,4.0,0.0,0.0,0.0,0.8,100,3.0,72,0.000,0.000,0.000,0.000,81,0,44,0,32,5,0.117,70,-9,-9,-9,14,6,2000,TOMATO2.PRO
Day,15,6,2000,0.0,5.6,16.8,369.41,3.0,3.0,0.0,0.0,0.0,0.9,100,3.4,67,0.000,0.000,0.000,0.000,82,0,44,0,33,5,0.109,65,-9,-9,-9,15,6,2000,TOMATO2.PRO
Day,16,6,2000,0.2,4.6,16.0,369.41,4.0,4.2,0.0,0.0,0.0,0.8,100,2.9,71,0.000,0.000,0.000,0.000,83,0,44,0,33,6,0.115,69,-9,-9,-9,16,6,2000,TOMATO2.PRO
Day,17,6,2000,0.0,5.2,14.5,369.41,3.0,3.0,0.0,0.0,0.0,0.9,100,3.2,68,0.000,0.000,0.000,0.000,84,0,44,0,34,6,0.110,66,-9,-9,-9,17,6,2000,TOMATO2.PRO
Day,18,6,2000,0.0,4.9,11.9,369.41,4.0,4.0,0.0,0.0,0.0,0.9,100,3.0,69,0.000,0.000,0.000,0.000,85,0,44,0,35,6,0.111,67,-9,-9,-9,18,6,2000,TOMATO2.PRO
Day,19,6,2000,0.0,5.5,13.9,369.41,2.0,2.0,0.0,0.0,0.0,0.9,100,3.2,65,0.000,0.000,0.000,0.000,86,0,44,0,36,7,0.104,63,-9,-9,-9,19,6,2000,TOMATO2.PRO
Day,20,6,2000,0.0,6.3,14.0,369.41,5.0,5.0,0.0,0.0,0.0,1.0,100,3.5,62,0.000,0.000,0.000,0.000,87,0,44,0,37,7,0.101,61,-9,-9,-9,20,6,2000,TOMATO2.PRO
Day,21,6,2000,0.0,6.8,14.4,369.41,3.0,3.0,0.0,0.0,0.0,1.1,100,3.6,59,0.000,0.000,0.000,0.000,88,0,44,0,37,7,0.095,58,-9,-9,-9,21,6,2000,TOMATO2.PRO
Day,22,6,2000,0.0,6.8,16.5,369.41,4.0,4.0,0.0,0.0,0.0,1.2,100,3.5,59,0.000,0.000,0.000,0.000,89,0,44,0,37,8,0.093,57,-9,-9,-9,22,6,2000,TOMATO2.PRO
Day,23,6,2000,0.0,6.5,16.0,369.41,4.0,4.0,0.0,0.0,0.0,1.2,100,3.3,59,0.000,0.000,0.000,0.000,90,0,44,0,37,8,0.092,58,-9,-9,-9,23,6,2000,TOMATO2.PRO
Day,24,6,2000,0.0,6.3,18.0,369.41,3.0,3.0,0.0,0.0,0.0,1.2,100,3.1,58,0.000,0.000,0.000,0.000,91,0,44,0,37,8,0.090,57,-9,-9,-9,24,6,2000,TOMATO2.PRO
Day,25,6,2000,0.0,5.5,17.5,369.41,4.0,4.0,0.0,0.0,0.0,1.1,100,2.8,61,0.000,0.000,0.000,0.000,92,0,44,0,37,9,0.092,59,-9,-9,-9,25,6,2000,TOMATO2.PRO
Day,26,6,2000,0.0,5.0,16.9,369.41,4.0,4.0,0.0,0.0,0.0,1.0,100,2.6,63,0.000,0.000,0.000,0.000,93,0,44,0,37,9,0.094,61,-9,-9,-9,26,6,2000,TOMATO2.PRO
Day,27,6,2000,0.0,6.1,15.9,369.41,3.0,3.0,0.0,0.0,0.0,1.1,100,2.9,58,0.000,0.000,0.000,0.000,94,0,44,0,37,9,0.086,57,-9,-9,-9,27,6,2000,TOMATO2.PRO
Day,28,6,2000,0.0,6.3,14.9,369.41,4.0,4.0,0.0,0.0,0.0,1.2,100,2.9,57,0.000,0.000,0.000,0.000,95,0,44,0,37,10,0.083,56,-9,-9,-9,28,6,2000,TOMATO2.PRO
Day,29,6,2000,0.8,4.2,16.5,369.41,4.0,4.8,0.0,0.0,0.0,0.9,100,2.2,66,0.000,0.000,0.000,0.000,96,0,44,0,37,10,0.094,64,-9,-9,-9,29,6,2000,TOMATO2.PRO
Day,30,6,2000,0.0,6.4,16.0,369.41,1.0,1.0,0.0,0.0,0.0,1.0,81,2.8,56,0.000,0.000,0.000,0.000,97,0,44,0,37,10,0.078,55,-9,-9,-9,30,6,2000,TOMATO2.PRO
Day,1,7,2000,0.0,6.2,15.6,369.41,6.0,6.0,0.0,0.0,0.0,1.2,100,2.7,59,0.000,0.000,0.000,0.000,98,0,44,0,37,11,0.079,57,-9,-9,-9,1,7,2000,TOMATO2.PRO
Day,2,7,2000,0.0,6.9,17.1,369.41,2.0,2.0,0.0,0.0,0.0,1.4,100,2.7,54,0.000,0.000,0.000,0.000,99,0,44,0,37,11,0.072,53,-9,-9,-9,2,7,2000,TOMATO2.PRO
Day,3,7,2000,0.0,7.3,16.8,369.41,5.0,5.0,0.0,0.0,0.0,1.5,100,2.8,54,0.000,0.000,0.000,0.000,100,0,44,0,37,11,0.069,53,-9,-9,-9,3,7,2000,TOMATO2.PRO
Day,4,7,2000,0.0,5.9,21.0,369.41,4.0,4.0,0.0,0.0,0.0,1.4,100,2.3,58,0.000,0.000,0.000,0.000,101,0,44,0,37,12,0.071,57,-9,-9,-9,4,7,2000,TOMATO2.PRO
Day,5,7,2000,0.0,7.2,17.0,369.41,3.0,3.0,0.0,0.0,0.0,1.6,100,2.5,53,0.000,0.000,0.000,0.000,102,0,44,0,37,12,0.063,52,-9,-9,-9,5,7,2000,TOMATO2.PRO
Day,6,7,2000,0.0,6.9,16.4,369.41,5.0,5.0,0.0,0.0,0.0,1.6,100,2.4,55,0.000,0.000,0.000,0.000,103,0,44,0,37,12,0.062,53,-9,-9,-9,6,7,2000,TOMATO2.PRO
Day,7,7,2000,0.0,7.4,17.5,369.41,3.0,3.0,0.0,0.0,0.0,1.7,100,2.3,52,0.000,0.000,0.000,0.000,104,0,44,0,37,13,0.056,51,-9,-9,-9,7,7,2000,TOMATO2.PRO
Day,8,7,2000,0.0,6.9,19.5,369.41,5.0,5.0,0.0,0.0,0.0,1.7,100,2.1,55,0.000,0.000,0.000,0.000,105,0,44,0,37,13,0.055,53,-9,-9,-9,8,7,2000,TOMATO2.PRO
Day,9,7,2000,0.0,4.8,15.5,369.41,3.0,3.0,0.0,0.0,0.0,1.3,100,1.5,61,0.000,0.000,0.000,0.000,106,0,44,0,37,13,0.058,60,-9,-9,-9,9,7,2000,TOMATO2.PRO
Tot(1),22,3,2000,8.4,504.7,1343.4,369.41,363.0,371.4,0.0,0.0,0.0,174.6,97,278.0,80,0.000,0.000,0.000,0.000,106,0,44,0,37,13,9.997,82,62.0,6.198,1.37,9,7,2000,TOMATO2.PRO
